datestamp,spx,cpi
1957-01-23,44.87,1.288175047
1957-01-24,45.03,1.288175047
1957-01-25,44.82,1.288175047
1957-01-28,44.49,1.288175047
1957-01-29,44.71,1.288175047
1957-01-30,44.91,1.288175047
1957-01-31,44.72,1.288175047
1957-02-01,44.62,1.294227188
1957-02-04,44.53,1.294227188
1957-02-05,43.89,1.294227188
1957-02-06,43.82,1.294227188
1957-02-07,43.62,1.294227188
1957-02-08,43.32,1.294227188
1957-02-11,42.57,1.294227188
1957-02-12,42.39,1.294227188
1957-02-13,43.04,1.294227188
1957-02-14,42.99,1.294227188
1957-02-15,43.51,1.294227188
1957-02-18,43.46,1.294227188
1957-02-19,43.49,1.294227188
1957-02-20,43.63,1.294227188
1957-02-21,43.48,1.294227188
1957-02-25,43.38,1.294227188
1957-02-26,43.45,1.294227188
1957-02-27,43.41,1.294227188
1957-02-28,43.26,1.294227188
1957-03-01,43.74,1.297020484
1957-03-04,44.06,1.297020484
1957-03-05,44.22,1.297020484
1957-03-06,44.33,1.297020484
1957-03-07,44.21,1.297020484
1957-03-08,44.07,1.297020484
1957-03-11,43.78,1.297020484
1957-03-12,43.75,1.297020484
1957-03-13,44.04,1.297020484
1957-03-14,44.07,1.297020484
1957-03-15,44.05,1.297020484
1957-03-18,43.85,1.297020484
1957-03-19,44.04,1.297020484
1957-03-20,44.1,1.297020484
1957-03-21,44.11,1.297020484
1957-03-22,44.06,1.297020484
1957-03-25,43.88,1.297020484
1957-03-26,43.91,1.297020484
1957-03-27,44.09,1.297020484
1957-03-28,44.18,1.297020484
1957-03-29,44.11,1.297020484
1957-04-01,44.14,1.30027933
1957-04-02,44.42,1.30027933
1957-04-03,44.54,1.30027933
1957-04-04,44.44,1.30027933
1957-04-05,44.49,1.30027933
1957-04-08,44.39,1.30027933
1957-04-09,44.79,1.30027933
1957-04-10,44.98,1.30027933
1957-04-11,44.94,1.30027933
1957-04-12,45.04,1.30027933
1957-04-15,44.95,1.30027933
1957-04-16,45.02,1.30027933
1957-04-17,45.08,1.30027933
1957-04-18,45.41,1.30027933
1957-04-22,45.48,1.30027933
1957-04-23,45.65,1.30027933
1957-04-24,45.72,1.30027933
1957-04-25,45.56,1.30027933
1957-04-26,45.5,1.30027933
1957-04-29,45.73,1.30027933
1957-04-30,45.74,1.30027933
1957-05-01,46.02,1.303538175
1957-05-02,46.39,1.303538175
1957-05-03,46.34,1.303538175
1957-05-06,46.27,1.303538175
1957-05-07,46.13,1.303538175
1957-05-08,46.31,1.303538175
1957-05-09,46.36,1.303538175
1957-05-10,46.59,1.303538175
1957-05-13,46.88,1.303538175
1957-05-14,46.67,1.303538175
1957-05-15,46.83,1.303538175
1957-05-16,47.02,1.303538175
1957-05-17,47.15,1.303538175
1957-05-20,47.27,1.303538175
1957-05-21,47.33,1.303538175
1957-05-22,47.14,1.303538175
1957-05-23,47.15,1.303538175
1957-05-24,47.21,1.303538175
1957-05-27,46.78,1.303538175
1957-05-28,46.69,1.303538175
1957-05-29,47.11,1.303538175
1957-05-31,47.43,1.303538175
1957-06-03,47.37,1.308659218
1957-06-04,47.28,1.308659218
1957-06-05,47.27,1.308659218
1957-06-06,47.6,1.308659218
1957-06-07,47.65,1.308659218
1957-06-10,47.4,1.308659218
1957-06-11,47.94,1.308659218
1957-06-12,48.05,1.308659218
1957-06-13,48.14,1.308659218
1957-06-14,48.15,1.308659218
1957-06-17,48.24,1.308659218
1957-06-18,48.04,1.308659218
1957-06-19,47.72,1.308659218
1957-06-20,47.43,1.308659218
1957-06-21,47.15,1.308659218
1957-06-24,46.78,1.308659218
1957-06-25,47.15,1.308659218
1957-06-26,47.09,1.308659218
1957-06-27,47.26,1.308659218
1957-06-28,47.37,1.308659218
1957-07-01,47.43,1.312383613
1957-07-02,47.9,1.312383613
1957-07-03,48.46,1.312383613
1957-07-05,48.69,1.312383613
1957-07-08,48.9,1.312383613
1957-07-09,48.72,1.312383613
1957-07-10,49.05,1.312383613
1957-07-11,48.86,1.312383613
1957-07-12,49.08,1.312383613
1957-07-15,49.13,1.312383613
1957-07-16,48.88,1.312383613
1957-07-17,48.58,1.312383613
1957-07-18,48.53,1.312383613
1957-07-19,48.58,1.312383613
1957-07-22,48.47,1.312383613
1957-07-23,48.56,1.312383613
1957-07-24,48.61,1.312383613
1957-07-25,48.61,1.312383613
1957-07-26,48.45,1.312383613
1957-07-29,47.92,1.312383613
1957-07-30,47.92,1.312383613
1957-07-31,47.91,1.312383613
1957-08-01,47.79,1.316573557
1957-08-02,47.68,1.316573557
1957-08-05,47.26,1.316573557
1957-08-06,46.67,1.316573557
1957-08-07,47.03,1.316573557
1957-08-08,46.9,1.316573557
1957-08-09,46.92,1.316573557
1957-08-12,46.33,1.316573557
1957-08-13,46.3,1.316573557
1957-08-14,45.73,1.316573557
1957-08-15,45.75,1.316573557
1957-08-16,45.83,1.316573557
1957-08-19,44.91,1.316573557
1957-08-20,45.29,1.316573557
1957-08-21,45.49,1.316573557
1957-08-22,45.16,1.316573557
1957-08-23,44.51,1.316573557
1957-08-26,43.89,1.316573557
1957-08-27,44.61,1.316573557
1957-08-28,44.64,1.316573557
1957-08-29,44.46,1.316573557
1957-08-30,45.22,1.316573557
1957-09-03,45.44,1.318435754
1957-09-04,45.05,1.318435754
1957-09-05,44.82,1.318435754
1957-09-06,44.68,1.318435754
1957-09-09,44.28,1.318435754
1957-09-10,43.87,1.318435754
1957-09-11,44.26,1.318435754
1957-09-12,44.82,1.318435754
1957-09-13,44.8,1.318435754
1957-09-16,44.58,1.318435754
1957-09-17,44.64,1.318435754
1957-09-18,44.69,1.318435754
1957-09-19,44.4,1.318435754
1957-09-20,43.69,1.318435754
1957-09-23,42.69,1.318435754
1957-09-24,42.98,1.318435754
1957-09-25,42.46,1.318435754
1957-09-26,42.57,1.318435754
1957-09-27,42.55,1.318435754
1957-09-30,42.42,1.318435754
1957-10-01,42.76,1.318435754
1957-10-02,43.1,1.318435754
1957-10-03,43.14,1.318435754
1957-10-04,42.79,1.318435754
1957-10-07,42.22,1.318435754
1957-10-08,41.95,1.318435754
1957-10-09,41.99,1.318435754
1957-10-10,40.96,1.318435754
1957-10-11,40.94,1.318435754
1957-10-14,41.24,1.318435754
1957-10-15,41.67,1.318435754
1957-10-16,41.33,1.318435754
1957-10-17,40.65,1.318435754
1957-10-18,40.33,1.318435754
1957-10-21,39.15,1.318435754
1957-10-22,38.98,1.318435754
1957-10-23,40.73,1.318435754
1957-10-24,40.71,1.318435754
1957-10-25,40.59,1.318435754
1957-10-28,40.42,1.318435754
1957-10-29,40.69,1.318435754
1957-10-30,41.02,1.318435754
1957-10-31,41.06,1.318435754
1957-11-01,40.44,1.322625698
1957-11-04,40.37,1.322625698
1957-11-06,40.43,1.322625698
1957-11-07,40.67,1.322625698
1957-11-08,40.19,1.322625698
1957-11-11,40.18,1.322625698
1957-11-12,39.6,1.322625698
1957-11-13,39.55,1.322625698
1957-11-14,39.44,1.322625698
1957-11-15,40.37,1.322625698
1957-11-18,40.04,1.322625698
1957-11-19,39.81,1.322625698
1957-11-20,39.92,1.322625698
1957-11-21,40.48,1.322625698
1957-11-22,40.87,1.322625698
1957-11-25,41.18,1.322625698
1957-11-26,40.09,1.322625698
1957-11-27,41.25,1.322625698
1957-11-29,41.72,1.322625698
1957-12-02,41.36,1.325418994
1957-12-03,41.37,1.325418994
1957-12-04,41.54,1.325418994
1957-12-05,41.52,1.325418994
1957-12-06,41.31,1.325418994
1957-12-09,40.92,1.325418994
1957-12-10,40.56,1.325418994
1957-12-11,40.51,1.325418994
1957-12-12,40.55,1.325418994
1957-12-13,40.73,1.325418994
1957-12-16,40.12,1.325418994
1957-12-17,39.42,1.325418994
1957-12-18,39.38,1.325418994
1957-12-19,39.8,1.325418994
1957-12-20,39.48,1.325418994
1957-12-23,39.48,1.325418994
1957-12-24,39.52,1.325418994
1957-12-26,39.92,1.325418994
1957-12-27,39.78,1.325418994
1957-12-30,39.58,1.325418994
1957-12-31,39.99,1.325418994
1958-01-02,40.33,1.333333333
1958-01-03,40.87,1.333333333
1958-01-06,40.68,1.333333333
1958-01-07,41,1.333333333
1958-01-08,40.99,1.333333333
1958-01-09,40.75,1.333333333
1958-01-10,40.37,1.333333333
1958-01-13,40.49,1.333333333
1958-01-14,40.67,1.333333333
1958-01-15,40.99,1.333333333
1958-01-16,41.06,1.333333333
1958-01-17,41.1,1.333333333
1958-01-20,41.35,1.333333333
1958-01-21,41.3,1.333333333
1958-01-22,41.2,1.333333333
1958-01-23,41.36,1.333333333
1958-01-24,41.71,1.333333333
1958-01-27,41.59,1.333333333
1958-01-28,41.63,1.333333333
1958-01-29,41.88,1.333333333
1958-01-30,41.68,1.333333333
1958-01-31,41.7,1.333333333
1958-02-03,42.04,1.336126629
1958-02-04,42.46,1.336126629
1958-02-05,42.19,1.336126629
1958-02-06,42.1,1.336126629
1958-02-07,41.73,1.336126629
1958-02-10,41.48,1.336126629
1958-02-11,41.11,1.336126629
1958-02-12,40.93,1.336126629
1958-02-13,40.94,1.336126629
1958-02-14,41.33,1.336126629
1958-02-17,41.11,1.336126629
1958-02-18,41.17,1.336126629
1958-02-19,41.15,1.336126629
1958-02-20,40.91,1.336126629
1958-02-21,40.88,1.336126629
1958-02-24,40.65,1.336126629
1958-02-25,40.61,1.336126629
1958-02-26,40.92,1.336126629
1958-02-27,40.68,1.336126629
1958-02-28,40.84,1.336126629
1958-03-03,41.13,1.344040968
1958-03-04,41.35,1.344040968
1958-03-05,41.47,1.344040968
1958-03-06,42,1.344040968
1958-03-07,42.07,1.344040968
1958-03-10,42.21,1.344040968
1958-03-11,42.51,1.344040968
1958-03-12,42.41,1.344040968
1958-03-13,42.46,1.344040968
1958-03-14,42.33,1.344040968
1958-03-17,42.04,1.344040968
1958-03-18,41.89,1.344040968
1958-03-19,42.09,1.344040968
1958-03-20,42.11,1.344040968
1958-03-21,42.42,1.344040968
1958-03-24,42.58,1.344040968
1958-03-25,42.44,1.344040968
1958-03-26,42.3,1.344040968
1958-03-27,42.17,1.344040968
1958-03-28,42.2,1.344040968
1958-03-31,42.1,1.344040968
1958-04-01,41.93,1.347299814
1958-04-02,41.6,1.347299814
1958-04-03,41.48,1.347299814
1958-04-07,41.33,1.347299814
1958-04-08,41.63,1.347299814
1958-04-09,41.65,1.347299814
1958-04-10,41.7,1.347299814
1958-04-11,41.74,1.347299814
1958-04-14,42,1.347299814
1958-04-15,42.43,1.347299814
1958-04-16,42.1,1.347299814
1958-04-17,42.25,1.347299814
1958-04-18,42.71,1.347299814
1958-04-21,42.93,1.347299814
1958-04-22,42.8,1.347299814
1958-04-23,42.8,1.347299814
1958-04-24,43.14,1.347299814
1958-04-25,43.36,1.347299814
1958-04-28,43.22,1.347299814
1958-04-29,43,1.347299814
1958-04-30,43.44,1.347299814
1958-05-01,43.54,1.347299814
1958-05-02,43.69,1.347299814
1958-05-05,43.79,1.347299814
1958-05-06,44.01,1.347299814
1958-05-07,43.93,1.347299814
1958-05-08,43.99,1.347299814
1958-05-09,44,1.347299814
1958-05-12,43.75,1.347299814
1958-05-13,43.62,1.347299814
1958-05-14,43.12,1.347299814
1958-05-15,43.34,1.347299814
1958-05-16,43.36,1.347299814
1958-05-19,43.24,1.347299814
1958-05-20,43.61,1.347299814
1958-05-21,43.55,1.347299814
1958-05-22,43.78,1.347299814
1958-05-23,43.87,1.347299814
1958-05-26,43.85,1.347299814
1958-05-27,43.79,1.347299814
1958-05-28,43.85,1.347299814
1958-05-29,44.09,1.347299814
1958-06-02,44.31,1.345903166
1958-06-03,44.46,1.345903166
1958-06-04,44.5,1.345903166
1958-06-05,44.55,1.345903166
1958-06-06,44.64,1.345903166
1958-06-09,44.57,1.345903166
1958-06-10,44.48,1.345903166
1958-06-11,44.49,1.345903166
1958-06-12,44.75,1.345903166
1958-06-13,45.02,1.345903166
1958-06-16,45.18,1.345903166
1958-06-17,44.94,1.345903166
1958-06-18,45.34,1.345903166
1958-06-19,44.61,1.345903166
1958-06-20,44.85,1.345903166
1958-06-23,44.69,1.345903166
1958-06-24,44.52,1.345903166
1958-06-25,44.63,1.345903166
1958-06-26,44.84,1.345903166
1958-06-27,44.9,1.345903166
1958-06-30,45.24,1.345903166
1958-07-01,45.28,1.344972067
1958-07-02,45.32,1.344972067
1958-07-03,45.47,1.344972067
1958-07-07,45.62,1.344972067
1958-07-08,45.4,1.344972067
1958-07-09,45.25,1.344972067
1958-07-10,45.42,1.344972067
1958-07-11,45.72,1.344972067
1958-07-14,45.14,1.344972067
1958-07-15,45.11,1.344972067
1958-07-16,45.25,1.344972067
1958-07-17,45.55,1.344972067
1958-07-18,45.77,1.344972067
1958-07-21,46.33,1.344972067
1958-07-22,46.41,1.344972067
1958-07-23,46.4,1.344972067
1958-07-24,46.65,1.344972067
1958-07-25,46.97,1.344972067
1958-07-28,47.15,1.344972067
1958-07-29,46.96,1.344972067
1958-07-30,47.09,1.344972067
1958-07-31,47.19,1.344972067
1958-08-01,47.49,1.347299814
1958-08-04,47.94,1.347299814
1958-08-05,47.75,1.347299814
1958-08-06,47.46,1.347299814
1958-08-07,47.77,1.347299814
1958-08-08,48.05,1.347299814
1958-08-11,48.18,1.347299814
1958-08-12,47.73,1.347299814
1958-08-13,47.81,1.347299814
1958-08-14,47.91,1.347299814
1958-08-15,47.5,1.347299814
1958-08-18,47.22,1.347299814
1958-08-19,47.3,1.347299814
1958-08-20,47.32,1.347299814
1958-08-21,47.63,1.347299814
1958-08-22,47.73,1.347299814
1958-08-25,47.74,1.347299814
1958-08-26,47.9,1.347299814
1958-08-27,47.91,1.347299814
1958-08-28,47.66,1.347299814
1958-08-29,47.75,1.347299814
1958-09-02,48,1.345903166
1958-09-03,48.18,1.345903166
1958-09-04,48.1,1.345903166
1958-09-05,47.97,1.345903166
1958-09-08,48.13,1.345903166
1958-09-09,48.46,1.345903166
1958-09-10,48.31,1.345903166
1958-09-11,48.64,1.345903166
1958-09-12,48.53,1.345903166
1958-09-15,48.96,1.345903166
1958-09-16,49.35,1.345903166
1958-09-17,49.33,1.345903166
1958-09-18,49.08,1.345903166
1958-09-19,49.4,1.345903166
1958-09-22,49.2,1.345903166
1958-09-23,49.56,1.345903166
1958-09-24,49.78,1.345903166
1958-09-25,49.57,1.345903166
1958-09-26,49.66,1.345903166
1958-09-29,49.87,1.345903166
1958-09-30,50.06,1.345903166
1958-10-01,49.98,1.345903166
1958-10-02,50.17,1.345903166
1958-10-03,50.37,1.345903166
1958-10-06,50.68,1.345903166
1958-10-07,50.97,1.345903166
1958-10-08,51.06,1.345903166
1958-10-09,51.05,1.345903166
1958-10-10,51.39,1.345903166
1958-10-13,51.62,1.345903166
1958-10-14,51.26,1.345903166
1958-10-15,50.58,1.345903166
1958-10-16,50.94,1.345903166
1958-10-17,51.46,1.345903166
1958-10-20,51.27,1.345903166
1958-10-21,51.27,1.345903166
1958-10-22,51.07,1.345903166
1958-10-23,50.97,1.345903166
1958-10-24,50.81,1.345903166
1958-10-27,50.42,1.345903166
1958-10-28,50.61,1.345903166
1958-10-29,51.19,1.345903166
1958-10-30,51.27,1.345903166
1958-10-31,51.33,1.345903166
1958-11-03,51.56,1.347765363
1958-11-05,52.03,1.347765363
1958-11-06,52.45,1.347765363
1958-11-07,52.26,1.347765363
1958-11-10,52.57,1.347765363
1958-11-11,52.98,1.347765363
1958-11-12,53.05,1.347765363
1958-11-13,52.83,1.347765363
1958-11-14,53.09,1.347765363
1958-11-17,53.24,1.347765363
1958-11-18,53.13,1.347765363
1958-11-19,53.2,1.347765363
1958-11-20,53.21,1.347765363
1958-11-21,52.7,1.347765363
1958-11-24,51.33,1.347765363
1958-11-25,51.02,1.347765363
1958-11-26,51.9,1.347765363
1958-11-28,52.48,1.347765363
1958-12-01,52.69,1.348696462
1958-12-02,52.46,1.348696462
1958-12-03,52.53,1.348696462
1958-12-04,52.55,1.348696462
1958-12-05,52.46,1.348696462
1958-12-08,52.52,1.348696462
1958-12-09,52.82,1.348696462
1958-12-10,53.46,1.348696462
1958-12-11,53.35,1.348696462
1958-12-12,53.22,1.348696462
1958-12-15,53.37,1.348696462
1958-12-16,53.57,1.348696462
1958-12-17,53.92,1.348696462
1958-12-18,54.15,1.348696462
1958-12-19,54.07,1.348696462
1958-12-22,53.71,1.348696462
1958-12-23,53.42,1.348696462
1958-12-24,54.11,1.348696462
1958-12-29,54.74,1.348696462
1958-12-30,54.93,1.348696462
1958-12-31,55.21,1.348696462
1959-01-02,55.44,1.350558659
1959-01-05,55.66,1.350558659
1959-01-06,55.59,1.350558659
1959-01-07,54.89,1.350558659
1959-01-08,55.4,1.350558659
1959-01-09,55.77,1.350558659
1959-01-12,55.78,1.350558659
1959-01-13,55.47,1.350558659
1959-01-14,55.62,1.350558659
1959-01-15,55.83,1.350558659
1959-01-16,55.81,1.350558659
1959-01-19,55.68,1.350558659
1959-01-20,55.72,1.350558659
1959-01-21,56.04,1.350558659
1959-01-22,55.97,1.350558659
1959-01-23,56,1.350558659
1959-01-26,55.77,1.350558659
1959-01-27,55.78,1.350558659
1959-01-28,55.16,1.350558659
1959-01-29,55.2,1.350558659
1959-01-30,55.42,1.350558659
1959-02-02,55.21,1.35009311
1959-02-03,55.28,1.35009311
1959-02-04,55.06,1.35009311
1959-02-05,54.81,1.35009311
1959-02-06,54.37,1.35009311
1959-02-09,53.58,1.35009311
1959-02-10,54.32,1.35009311
1959-02-11,54.35,1.35009311
1959-02-12,54,1.35009311
1959-02-13,54.42,1.35009311
1959-02-16,54.5,1.35009311
1959-02-17,54.29,1.35009311
1959-02-18,54.5,1.35009311
1959-02-19,55.02,1.35009311
1959-02-20,55.52,1.35009311
1959-02-24,55.48,1.35009311
1959-02-25,55.24,1.35009311
1959-02-26,55.34,1.35009311
1959-02-27,55.41,1.35009311
1959-03-02,55.73,1.348696462
1959-03-03,56.25,1.348696462
1959-03-04,56.35,1.348696462
1959-03-05,56.43,1.348696462
1959-03-06,56.21,1.348696462
1959-03-09,56.15,1.348696462
1959-03-10,56.31,1.348696462
1959-03-11,56.35,1.348696462
1959-03-12,56.6,1.348696462
1959-03-13,56.67,1.348696462
1959-03-16,56.06,1.348696462
1959-03-17,56.52,1.348696462
1959-03-18,56.39,1.348696462
1959-03-19,56.34,1.348696462
1959-03-20,56.39,1.348696462
1959-03-23,55.87,1.348696462
1959-03-24,55.96,1.348696462
1959-03-25,55.88,1.348696462
1959-03-26,55.76,1.348696462
1959-03-30,55.45,1.348696462
1959-03-31,55.44,1.348696462
1959-04-01,55.69,1.349162011
1959-04-02,56,1.349162011
1959-04-03,56.44,1.349162011
1959-04-06,56.6,1.349162011
1959-04-07,56.48,1.349162011
1959-04-08,56.21,1.349162011
1959-04-09,56.17,1.349162011
1959-04-10,56.22,1.349162011
1959-04-13,56.43,1.349162011
1959-04-14,56.71,1.349162011
1959-04-15,56.96,1.349162011
1959-04-16,57.43,1.349162011
1959-04-17,57.92,1.349162011
1959-04-20,58.17,1.349162011
1959-04-21,58.11,1.349162011
1959-04-22,57.73,1.349162011
1959-04-23,57.6,1.349162011
1959-04-24,57.96,1.349162011
1959-04-27,58.14,1.349162011
1959-04-28,57.92,1.349162011
1959-04-29,57.69,1.349162011
1959-04-30,57.59,1.349162011
1959-05-01,57.65,1.351955307
1959-05-04,57.65,1.351955307
1959-05-05,57.75,1.351955307
1959-05-06,57.61,1.351955307
1959-05-07,56.88,1.351955307
1959-05-08,57.32,1.351955307
1959-05-11,57.56,1.351955307
1959-05-12,57.65,1.351955307
1959-05-13,57.97,1.351955307
1959-05-14,58.37,1.351955307
1959-05-15,58.16,1.351955307
1959-05-18,58.15,1.351955307
1959-05-19,58.32,1.351955307
1959-05-20,58.09,1.351955307
1959-05-21,58.14,1.351955307
1959-05-22,58.33,1.351955307
1959-05-25,58.18,1.351955307
1959-05-26,58.09,1.351955307
1959-05-27,58.19,1.351955307
1959-05-28,58.39,1.351955307
1959-05-29,58.68,1.351955307
1959-06-01,58.63,1.355214153
1959-06-02,58.23,1.355214153
1959-06-03,58.25,1.355214153
1959-06-04,57.63,1.355214153
1959-06-05,57.51,1.355214153
1959-06-08,56.76,1.355214153
1959-06-09,56.36,1.355214153
1959-06-10,57.19,1.355214153
1959-06-11,57.25,1.355214153
1959-06-12,57.26,1.355214153
1959-06-15,56.99,1.355214153
1959-06-16,56.56,1.355214153
1959-06-17,57.09,1.355214153
1959-06-18,57.05,1.355214153
1959-06-19,57.13,1.355214153
1959-06-22,57.13,1.355214153
1959-06-23,57.12,1.355214153
1959-06-24,57.41,1.355214153
1959-06-25,57.73,1.355214153
1959-06-26,57.98,1.355214153
1959-06-29,58.37,1.355214153
1959-06-30,58.47,1.355214153
1959-07-01,58.97,1.35707635
1959-07-02,59.28,1.35707635
1959-07-06,59.65,1.35707635
1959-07-07,60.01,1.35707635
1959-07-08,60.03,1.35707635
1959-07-09,59.97,1.35707635
1959-07-10,59.91,1.35707635
1959-07-13,59.41,1.35707635
1959-07-14,59.55,1.35707635
1959-07-15,59.59,1.35707635
1959-07-16,59.41,1.35707635
1959-07-17,59.19,1.35707635
1959-07-20,58.91,1.35707635
1959-07-21,59.41,1.35707635
1959-07-22,59.61,1.35707635
1959-07-23,59.67,1.35707635
1959-07-24,59.65,1.35707635
1959-07-27,60.02,1.35707635
1959-07-28,60.32,1.35707635
1959-07-29,60.62,1.35707635
1959-07-30,60.5,1.35707635
1959-07-31,60.51,1.35707635
1959-08-03,60.71,1.358472998
1959-08-04,60.61,1.358472998
1959-08-05,60.3,1.358472998
1959-08-06,60.24,1.358472998
1959-08-07,59.87,1.358472998
1959-08-10,58.62,1.358472998
1959-08-11,59.39,1.358472998
1959-08-12,59.25,1.358472998
1959-08-13,59.15,1.358472998
1959-08-14,59.29,1.358472998
1959-08-17,59.17,1.358472998
1959-08-18,58.62,1.358472998
1959-08-19,58.27,1.358472998
1959-08-20,59.14,1.358472998
1959-08-21,59.08,1.358472998
1959-08-24,58.87,1.358472998
1959-08-25,58.99,1.358472998
1959-08-26,59.07,1.358472998
1959-08-27,59.64,1.358472998
1959-08-28,59.49,1.358472998
1959-08-31,59.6,1.358472998
1959-09-01,58.87,1.361731844
1959-09-02,58.92,1.361731844
1959-09-03,58.26,1.361731844
1959-09-04,58.54,1.361731844
1959-09-08,57.7,1.361731844
1959-09-09,57.29,1.361731844
1959-09-10,56.99,1.361731844
1959-09-11,57.41,1.361731844
1959-09-14,56.99,1.361731844
1959-09-15,56.68,1.361731844
1959-09-16,56.72,1.361731844
1959-09-17,56.41,1.361731844
1959-09-18,56.09,1.361731844
1959-09-21,55.27,1.361731844
1959-09-22,55.14,1.361731844
1959-09-23,55.82,1.361731844
1959-09-24,56.78,1.361731844
1959-09-25,56.73,1.361731844
1959-09-28,57.15,1.361731844
1959-09-29,57.51,1.361731844
1959-09-30,56.88,1.361731844
1959-10-01,56.94,1.366387337
1959-10-02,57.2,1.366387337
1959-10-05,57.14,1.366387337
1959-10-06,57.09,1.366387337
1959-10-07,56.94,1.366387337
1959-10-08,56.81,1.366387337
1959-10-09,57,1.366387337
1959-10-12,57.32,1.366387337
1959-10-13,57.16,1.366387337
1959-10-14,56.71,1.366387337
1959-10-15,56.87,1.366387337
1959-10-16,57.33,1.366387337
1959-10-19,57.01,1.366387337
1959-10-20,56.66,1.366387337
1959-10-21,56.55,1.366387337
1959-10-22,56,1.366387337
1959-10-23,56.56,1.366387337
1959-10-26,56.94,1.366387337
1959-10-27,57.42,1.366387337
1959-10-28,57.46,1.366387337
1959-10-29,57.41,1.366387337
1959-10-30,57.52,1.366387337
1959-11-02,57.41,1.366387337
1959-11-04,57.26,1.366387337
1959-11-05,57.32,1.366387337
1959-11-06,57.6,1.366387337
1959-11-09,57.5,1.366387337
1959-11-10,57.48,1.366387337
1959-11-11,57.49,1.366387337
1959-11-12,57.17,1.366387337
1959-11-13,56.85,1.366387337
1959-11-16,56.22,1.366387337
1959-11-17,56.38,1.366387337
1959-11-18,56.99,1.366387337
1959-11-19,56.94,1.366387337
1959-11-20,56.97,1.366387337
1959-11-23,57.08,1.366387337
1959-11-24,57.35,1.366387337
1959-11-25,57.44,1.366387337
1959-11-27,57.7,1.366387337
1959-11-30,58.28,1.366387337
1959-12-01,58.7,1.369180633
1959-12-02,58.6,1.369180633
1959-12-03,58.73,1.369180633
1959-12-04,58.85,1.369180633
1959-12-07,58.96,1.369180633
1959-12-08,59.34,1.369180633
1959-12-09,58.97,1.369180633
1959-12-10,59.02,1.369180633
1959-12-11,58.88,1.369180633
1959-12-14,59.04,1.369180633
1959-12-15,58.9,1.369180633
1959-12-16,58.97,1.369180633
1959-12-17,58.86,1.369180633
1959-12-18,59.14,1.369180633
1959-12-21,59.24,1.369180633
1959-12-22,59.14,1.369180633
1959-12-23,58.96,1.369180633
1959-12-24,59,1.369180633
1959-12-28,58.98,1.369180633
1959-12-29,59.3,1.369180633
1959-12-30,59.77,1.369180633
1959-12-31,59.89,1.369180633
1960-01-04,59.91,1.367318436
1960-01-05,60.39,1.367318436
1960-01-06,60.13,1.367318436
1960-01-07,59.69,1.367318436
1960-01-08,59.5,1.367318436
